Barrio,Fecha,Mes,Comuna,Tipo_Evento
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/26/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO,01/24/2017 12:00:00 AM,ENERO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/19/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/18/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
PUERTO NUEVO ,05/20/2017 12:00:00 AM,MAYO,7,Inundacion
SAN FRANCISCO (SILOE),06/02/2017 12:00:00 AM,JUNIO,20,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 1,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 2,12/28/2017 12:00:00 AM,DICIEMBRE,6,Inundacion
SAN LUIS 2,12/28/2017 12:00:00 AM,DICIEMBRE,6,Inundacion
SAN LUIS 2,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 2,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 2,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 2,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 2,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SAN LUIS 2,11/17/2017 12:00:00 AM,NOVIEMBRE,6,Inundacion
SANTA MONICA,04/19/2017 12:00:00 AM,ABRIL,2,Inundacion
siloe,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
SILOE,06/15/2017 12:00:00 AM,JUNIO,20,Inundacion
TEQUENDAMA,01/02/2017 12:00:00 AM,ENERO,19,Inundacion
vereda el chino (corregimiento Navarro),05/17/2017 12:00:00 AM,MAYO,51,Inundacion
CALIMIO DESEPAZ,08/18/2017 12:00:00 AM,AGOSTO,21,vendaval
CHIMINANGOS 1 ETAPA,08/19/2017 12:00:00 AM,AGOSTO,5,vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/13/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/13/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,09/12/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
COMUNEROS 1,06/07/2017 12:00:00 AM,JUNIO,15,Vendaval
EL RETIRO,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
EL RETIRO,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,09/07/2017 12:00:00 AM,SEPTIEMBRE,15,Vendaval
LAUREANO GOMEZ,06/07/2017 12:00:00 AM,JUNIO,15,Vendaval
NUEVA FLORESTA,05/07/2017 12:00:00 AM,MAYO,12,Vendaval
REPUBLICA DE ISRAEL,08/24/2017 12:00:00 AM,AGOSTO,16,Vendaval
REPUBLICA DE ISRAEL,08/24/2017 12:00:00 AM,AGOSTO,16,Vendaval
TERRON COLORADO,08/19/2017 12:00:00 AM,AGOSTO,1,Vendaval
TERRON COLORADO,08/19/2017 12:00:00 AM,AGOSTO,1,Vendaval
TERRON COLORADO,08/19/2017 12:00:00 AM,AGOSTO,1,Vendaval
VISTA HERMOSA,08/24/2017 12:00:00 AM,AGOSTO,1,Vendaval
VISTA HERMOSA,09/05/2017 12:00:00 AM,SEPTIEMBRE,1,Vendaval
